species_label,xc_id,sci_name,source_path,selected,final_class,error,start_s,end_s,rms_db,rms_gate_thr_db,teacher_decision,teacher_top_sci,teacher_top_common,teacher_top_conf,teacher_max_conf,selected_reason,clip_path
columba_livia,787011,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC787011.mp3,1,species,,4.0,7.0,-35.13365029335742,-39.24684008505083,species,Columba livia,Rock Pigeon,0.406410276889801,0.406410276889801,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC787011__s4000__e7000.wav
columba_livia,787011,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC787011.mp3,0,drop,,7.0,10.0,-37.03987298293037,-39.24684008505083,drop,Columba livia,Rock Pigeon,0.16959811747074127,0.16959811747074127,,
columba_livia,787011,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC787011.mp3,1,non_bird,,10.0,13.0,-38.28123045523507,-39.24684008505083,non_bird,,,0.0,0.0,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/columba_livia/XC787011__s10000__e13000.wav
columba_livia,787011,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC787011.mp3,1,species,,13.0,16.0,-32.68311280396597,-39.24684008505083,species,Columba livia,Rock Pigeon,0.7362150549888611,0.7362150549888611,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC787011__s13000__e16000.wav
columba_livia,787011,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC787011.mp3,1,species,,16.0,19.0,-37.97888899572981,-39.24684008505083,species,Columba livia,Rock Pigeon,0.669257402420044,0.669257402420044,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC787011__s16000__e19000.wav
columba_livia,342145,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC342145.mp3,1,species,,4.0,7.0,-33.29593487765794,-40.0,species,Columba livia,Rock Pigeon,0.9808238744735718,0.9808238744735718,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC342145__s4000__e7000.wav
columba_livia,342145,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC342145.mp3,1,species,,7.0,10.0,-36.32301135625663,-40.0,species,Columba livia,Rock Pigeon,0.9280129671096802,0.9280129671096802,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC342145__s7000__e10000.wav
columba_livia,927921,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC927921.mp3,0,drop,,1.0,4.0,-48.75584286336829,-40.0,drop,Ptilinopus occipitalis,Yellow-breasted Fruit-Dove,0.5613204836845398,0.5613204836845398,,
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,1,species,,1.0,4.0,-27.70905207475667,-29.48818776208384,species,Columba livia,Rock Pigeon,0.9978019595146179,0.9978019595146179,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC572540__s1000__e4000.wav
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,1,species,,7.0,10.0,-27.120422728239404,-29.48818776208384,species,Columba livia,Rock Pigeon,0.992638111114502,0.992638111114502,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC572540__s7000__e10000.wav
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,0,species,,10.0,13.0,-26.807310510755308,-29.48818776208384,species,Columba livia,Rock Pigeon,0.9986705780029297,0.9986705780029297,,
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,0,species,,16.0,19.0,-29.014551849835794,-29.48818776208384,species,Columba livia,Rock Pigeon,0.9281346201896667,0.9281346201896667,,
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,1,species,,19.0,22.0,-27.684816345302202,-29.48818776208384,species,Columba livia,Rock Pigeon,0.8988994359970093,0.8988994359970093,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC572540__s19000__e22000.wav
columba_livia,572540,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC572540.mp3,0,drop,,22.0,25.0,-29.22632474529574,-29.48818776208384,drop,Corvus monedula,Eurasian Jackdaw,0.8694559931755066,0.8694559931755066,,
columba_livia,263182,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263182.mp3,0,drop,,1.0,4.0,-36.37386159036963,-38.436115059493865,drop,Columba livia,Rock Pigeon,0.10474161803722382,0.10474161803722382,,
columba_livia,263182,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263182.mp3,1,non_bird,,4.0,7.0,-37.21928634935976,-38.436115059493865,non_bird,,,0.0,0.0,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/columba_livia/XC263182__s4000__e7000.wav
columba_livia,263182,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263182.mp3,0,drop,,7.0,10.0,-38.17912047189382,-38.436115059493865,drop,Pernis ptilorhynchus,Oriental Honey-buzzard,0.41811683773994446,0.41811683773994446,,
columba_livia,263182,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263182.mp3,1,non_bird,,13.0,16.0,-34.1821360851864,-38.436115059493865,non_bird,,,0.0,0.0,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/columba_livia/XC263182__s13000__e16000.wav
columba_livia,263182,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263182.mp3,0,non_bird,,16.0,19.0,-33.350757909760304,-38.436115059493865,non_bird,,,0.0,0.0,,
columba_livia,602012,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC602012.mp3,0,drop,,1.0,4.0,-45.8112290726926,-40.0,drop,Columba livia,Rock Pigeon,0.14176112413406372,0.14176112413406372,,
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,0,drop,,1.0,4.0,-32.25957601224558,-33.41626546129414,drop,Columba livia,Rock Pigeon,0.15309584140777588,0.15309584140777588,,
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,1,species,,4.0,7.0,-33.05183194409437,-33.41626546129414,species,Columba livia,Rock Pigeon,0.8266539573669434,0.8266539573669434,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC502200__s4000__e7000.wav
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,0,species,,16.0,19.0,-29.583076435330096,-33.41626546129414,species,Columba livia,Rock Pigeon,0.6297996044158936,0.6297996044158936,,
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,0,drop,,19.0,22.0,-32.38260544513152,-33.41626546129414,drop,Phaps chalcoptera,Common Bronzewing,0.7322877645492554,0.7322877645492554,,
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,1,species,,22.0,25.0,-31.438751504646504,-33.41626546129414,species,Columba livia,Rock Pigeon,0.42019009590148926,0.42019009590148926,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC502200__s22000__e25000.wav
columba_livia,502200,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC502200.mp3,1,species,,25.0,28.0,-31.483091100095567,-33.41626546129414,species,Columba livia,Rock Pigeon,0.8037856817245483,0.8037856817245483,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC502200__s25000__e28000.wav
columba_livia,606457,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC606457.mp3,1,non_bird,,4.0,7.0,-28.563017030443547,-29.168827960338305,non_bird,,,0.0,0.0,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/columba_livia/XC606457__s4000__e7000.wav
columba_livia,694123,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC694123.mp3,1,species,,4.0,7.0,-24.717617995127274,-24.88812539815532,species,Columba livia,Rock Pigeon,0.8096323609352112,0.8096323609352112,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC694123__s4000__e7000.wav
columba_livia,694123,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC694123.mp3,1,species,,7.0,10.0,-21.71948727505344,-24.88812539815532,species,Columba livia,Rock Pigeon,0.8321559429168701,0.8321559429168701,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC694123__s7000__e10000.wav
columba_livia,694123,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC694123.mp3,1,species,,10.0,13.0,-23.363572640441266,-24.88812539815532,species,Columba livia,Rock Pigeon,0.8970915675163269,0.8970915675163269,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC694123__s10000__e13000.wav
columba_livia,694123,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC694123.mp3,1,non_bird,,16.0,19.0,-24.445702047477745,-24.88812539815532,non_bird,,,0.0,0.0,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/columba_livia/XC694123__s16000__e19000.wav
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,0,drop,,29.0,32.0,-33.939498208974214,-34.36512456758365,drop,Columba palumbus,Common Wood-Pigeon,0.37550610303878784,0.37550610303878784,,
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,1,species,,38.0,41.0,-33.456696564765494,-34.36512456758365,species,Columba livia,Rock Pigeon,0.9522645473480225,0.9522645473480225,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC777163__s38000__e41000.wav
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,1,species,,41.0,44.0,-31.18173167250285,-34.36512456758365,species,Columba livia,Rock Pigeon,0.9603856801986694,0.9603856801986694,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC777163__s41000__e44000.wav
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,0,drop,,44.0,47.0,-28.190778736922475,-34.36512456758365,drop,Columba livia,Rock Pigeon,0.21115736663341522,0.21115736663341522,,
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,0,drop,,47.0,50.0,-27.401967658590554,-34.36512456758365,drop,Columba palumbus,Common Wood-Pigeon,0.7274361848831177,0.7274361848831177,,
columba_livia,777163,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC777163.mp3,0,drop,,50.0,53.0,-32.92614186532654,-34.36512456758365,drop,Columba livia,Rock Pigeon,0.2407892942428589,0.2407892942428589,,
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,1,species,,1.0,4.0,-35.09828787746724,-37.548810985485275,species,Columba livia,Rock Pigeon,0.6846746206283569,0.6846746206283569,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC621266__s1000__e4000.wav
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,0,species,,4.0,7.0,-32.44691459501417,-37.548810985485275,species,Columba livia,Rock Pigeon,0.9951820969581604,0.9951820969581604,,
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,1,species,,7.0,10.0,-33.604370160808436,-37.548810985485275,species,Columba livia,Rock Pigeon,0.999383807182312,0.999383807182312,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC621266__s7000__e10000.wav
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,0,drop,,19.0,22.0,-36.927117314611245,-37.548810985485275,drop,Columba livia,Rock Pigeon,0.21439725160598755,0.21439725160598755,,
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,1,species,,22.0,25.0,-37.3238135747352,-37.548810985485275,species,Columba livia,Rock Pigeon,0.9425454139709473,0.9425454139709473,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC621266__s22000__e25000.wav
columba_livia,621266,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC621266.mp3,0,species,,25.0,28.0,-37.3157852666674,-37.548810985485275,species,Columba livia,Rock Pigeon,0.9104083180427551,0.9104083180427551,,
columba_livia,709206,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC709206.mp3,1,species,,7.0,10.0,-42.25742726584759,-40.0,species,Columba livia,Rock Pigeon,0.3975915014743805,0.3975915014743805,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC709206__s7000__e10000.wav
columba_livia,270097,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC270097.mp3,1,species,,4.0,7.0,-30.00960571931497,-31.225509661227424,species,Columba livia,Rock Pigeon,0.9932765960693359,0.9932765960693359,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC270097__s4000__e7000.wav
columba_livia,270097,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC270097.mp3,1,species,,7.0,10.0,-29.362262349865127,-31.225509661227424,species,Columba livia,Rock Pigeon,0.9095763564109802,0.9095763564109802,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC270097__s7000__e10000.wav
columba_livia,726245,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC726245.mp3,0,species,,7.0,10.0,-26.891508055677747,-29.26281713368178,species,Columba livia,Rock Pigeon,0.976402997970581,0.976402997970581,,
columba_livia,726245,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC726245.mp3,1,species,,10.0,13.0,-27.099269749781094,-29.26281713368178,species,Columba livia,Rock Pigeon,0.8882016539573669,0.8882016539573669,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC726245__s10000__e13000.wav
columba_livia,726245,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC726245.mp3,1,species,,13.0,16.0,-26.753144170637487,-29.26281713368178,species,Columba livia,Rock Pigeon,0.54112309217453,0.54112309217453,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC726245__s13000__e16000.wav
columba_livia,726245,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC726245.mp3,1,species,,16.0,19.0,-26.830742431847252,-29.26281713368178,species,Columba livia,Rock Pigeon,0.9421696066856384,0.9421696066856384,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC726245__s16000__e19000.wav
columba_livia,726245,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC726245.mp3,0,species,,19.0,22.0,-28.140329505552828,-29.26281713368178,species,Columba livia,Rock Pigeon,0.9262145757675171,0.9262145757675171,,
columba_livia,569664,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC569664.mp3,0,drop,,1.0,4.0,-43.097551148084676,-40.0,drop,Turdus merula,Eurasian Blackbird,0.7513033747673035,0.7513033747673035,,
columba_livia,263181,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263181.mp3,1,species,,1.0,4.0,-35.57889187663582,-37.24007297937939,species,Columba livia,Rock Pigeon,0.4456513822078705,0.4456513822078705,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC263181__s1000__e4000.wav
columba_livia,263181,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263181.mp3,1,species,,4.0,7.0,-37.12999941364238,-37.24007297937939,species,Columba livia,Rock Pigeon,0.9632291793823242,0.9632291793823242,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC263181__s4000__e7000.wav
columba_livia,263181,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263181.mp3,0,drop,,13.0,16.0,-35.16771761351991,-37.24007297937939,drop,Apus apus,Common Swift,0.7389793395996094,0.7389793395996094,,
columba_livia,263181,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263181.mp3,0,drop,,16.0,19.0,-35.69474364215938,-37.24007297937939,drop,Columba livia,Rock Pigeon,0.17195096611976624,0.17195096611976624,,
columba_livia,1027967,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC1027967.mp3,1,species,,4.0,7.0,-28.101004261048658,-28.343784819606295,species,Columba livia,Rock Pigeon,0.9410590529441833,0.9410590529441833,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC1027967__s4000__e7000.wav
columba_livia,1027967,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC1027967.mp3,1,species,,7.0,10.0,-25.384895502189448,-28.343784819606295,species,Columba livia,Rock Pigeon,0.955095648765564,0.955095648765564,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC1027967__s7000__e10000.wav
columba_livia,606456,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC606456.mp3,0,drop,no_windows,,,,,,,,,,,
columba_livia,690643,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC690643.mp3,0,drop,no_windows,,,,,,,,,,,
columba_livia,299839,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC299839.mp3,1,species,,4.0,7.0,-25.080996028184362,-25.82218833936942,species,Columba livia,Rock Pigeon,0.5241159796714783,0.5241159796714783,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC299839__s4000__e7000.wav
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,1,species,,1.0,4.0,-24.66502627617433,-26.352238802035053,species,Columba livia,Rock Pigeon,0.9974564909934998,0.9974564909934998,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC539061__s1000__e4000.wav
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,1,species,,7.0,10.0,-22.76738106456861,-26.352238802035053,species,Columba livia,Rock Pigeon,0.9804675579071045,0.9804675579071045,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC539061__s7000__e10000.wav
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,0,species,,10.0,13.0,-18.47874113277761,-26.352238802035053,species,Columba livia,Rock Pigeon,0.9461101293563843,0.9461101293563843,,
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,1,species,,13.0,16.0,-21.3772830909196,-26.352238802035053,species,Columba livia,Rock Pigeon,0.8793383240699768,0.8793383240699768,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC539061__s13000__e16000.wav
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,0,species,,16.0,19.0,-19.756357255057114,-26.352238802035053,species,Columba livia,Rock Pigeon,0.9783260822296143,0.9783260822296143,,
columba_livia,539061,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC539061.mp3,0,species,,19.0,22.0,-22.425763539198496,-26.352238802035053,species,Columba livia,Rock Pigeon,0.9553083777427673,0.9553083777427673,,
columba_livia,992758,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC992758.mp3,1,species,,1.0,4.0,-59.17841247572885,-40.0,species,Columba livia,Rock Pigeon,0.9856481552124023,0.9856481552124023,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC992758__s1000__e4000.wav
columba_livia,757059,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC757059.mp3,1,species,,1.0,4.0,-29.389707617700633,-29.888943073060375,species,Columba livia,Rock Pigeon,0.993539035320282,0.993539035320282,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC757059__s1000__e4000.wav
columba_livia,757059,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC757059.mp3,1,species,,4.0,7.0,-29.765723800379675,-29.888943073060375,species,Columba livia,Rock Pigeon,0.9920400381088257,0.9920400381088257,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC757059__s4000__e7000.wav
columba_livia,757059,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC757059.mp3,1,species,,10.0,13.0,-26.25795197225986,-29.888943073060375,species,Columba livia,Rock Pigeon,0.9932535290718079,0.9932535290718079,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC757059__s10000__e13000.wav
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,1,species,,4.0,7.0,-21.0903036987998,-23.728075740170805,species,Columba livia,Rock Pigeon,0.9718852639198303,0.9718852639198303,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC568146__s4000__e7000.wav
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,1,species,,7.0,10.0,-21.502012616355202,-23.728075740170805,species,Columba livia,Rock Pigeon,0.8737378120422363,0.8737378120422363,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC568146__s7000__e10000.wav
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,1,species,,10.0,13.0,-20.601137426766563,-23.728075740170805,species,Columba livia,Rock Pigeon,0.8783383965492249,0.8783383965492249,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC568146__s10000__e13000.wav
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,0,drop,,16.0,19.0,-21.17754832919491,-23.728075740170805,drop,Columba livia,Rock Pigeon,0.2899479269981384,0.2899479269981384,,
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,0,drop,,19.0,22.0,-21.2844630519081,-23.728075740170805,drop,Bubo bubo,Eurasian Eagle-Owl,0.8420183658599854,0.8420183658599854,,
columba_livia,568146,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC568146.mp3,0,drop,,25.0,28.0,-23.11637836671478,-23.728075740170805,drop,Columba livia,Rock Pigeon,0.29591482877731323,0.29591482877731323,,
columba_livia,263180,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263180.mp3,1,species,,4.0,7.0,-35.12147253748622,-35.54600553686463,species,Columba livia,Rock Pigeon,0.8227969408035278,0.8227969408035278,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC263180__s4000__e7000.wav
columba_livia,263180,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263180.mp3,0,drop,,10.0,13.0,-35.10579402634329,-35.54600553686463,drop,Columba livia,Rock Pigeon,0.17890314757823944,0.17890314757823944,,
columba_livia,263180,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263180.mp3,1,species,,13.0,16.0,-32.74931535178598,-35.54600553686463,species,Columba livia,Rock Pigeon,0.36617687344551086,0.36617687344551086,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/columba_livia/XC263180__s13000__e16000.wav
columba_livia,263180,Columba livia,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/columba_livia/XC263180.mp3,0,drop,,19.0,22.0,-34.76196603310504,-35.54600553686463,drop,Apus apus,Common Swift,0.12082258611917496,0.12082258611917496,,
